2025-11-13 11:00:25.279 | INFO     | __main__:<module>:383 - 程序结束。
2025-11-13 11:00:26.854 | INFO     | __main__:process_images:299 - 正在处理: note_traffic_analysis#你们最喜欢哪一套.png
2025-11-13 11:00:26.973 | INFO     | __main__:process_images:304 - 识别结果: {'code': 101, 'data': 'No text found in image. Path: "D:\\\\PycharmProjects\\\\XHS-OCR\\\\tmp\\\\temp_ocr_input.png"'}
2025-11-13 11:00:26.973 | ERROR    | __main__:process_images:305 - 识别失败: note_traffic_analysis#你们最喜欢哪一套.png
2025-11-13 11:00:26.973 | INFO     | __main__:process_images:203 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\嘎子姐换脚教程来啦.json
2025-11-13 11:00:26.973 | INFO     | __main__:process_images:239 - 处理图片: note_traffic_analysis#嘎子姐换脚教程来啦.png, 日期: images, 设备: 20251112
2025-11-13 11:00:27.128 | INFO     | __main__:process_images:286 - 临时文件保存完成，大小: 61717 bytes
2025-11-13 11:00:27.128 | INFO     | __main__:process_images:299 - 正在处理: note_traffic_analysis#嘎子姐换脚教程来啦.png
2025-11-13 11:00:27.326 | INFO     | __main__:process_images:203 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\嘎子姐的改装脚测评.json
2025-11-13 11:00:27.327 | INFO     | __main__:process_images:239 - 处理图片: note_traffic_analysis#嘎子姐的改装脚测评.png, 日期: images, 设备: 20251112
2025-11-13 11:00:27.477 | INFO     | __main__:process_images:286 - 临时文件保存完成，大小: 63491 bytes
2025-11-13 11:00:27.478 | INFO     | __main__:process_images:299 - 正在处理: note_traffic_analysis#嘎子姐的改装脚测评.png
2025-11-13 11:00:27.644 | WARNING  | __main__:process_images:352 - note_traffic_analysis#嘎子姐的改装脚测评.png：识别到的数据个数不匹配，可能是截图位置发生变化或者截图不完整，可能需要重新制作蒙版
2025-11-13 11:00:39.575 | INFO     | __main__:process_images:193 - 保存用户信息成功: {'desc': '一只每天都在\r\n热衷寻宝的潮玩女孩', 'images': 'https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nerhqh75m6g5q6ors7odup12n9io2o?imageView2/2/w/360/format/webp', 'nickname': '是妍妍呀', 'red_id': '27446970444', 'follows': '0', 'fans': '9', 'interaction': '55'}
2025-11-13 11:00:39.584 | INFO     | __main__:process_images:203 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\这个嘎子姐的星星卡点太美萌了.json
2025-11-13 11:00:39.584 | INFO     | __main__:process_images:239 - 处理图片: video_data_overview_bottom#这个嘎子姐的星星卡点太美萌了.png, 日期: images, 设备: 20251112
2025-11-13 11:00:39.685 | INFO     | __main__:process_images:286 - 临时文件保存完成，大小: 41214 bytes
2025-11-13 11:00:39.685 | INFO     | __main__:process_images:299 - 正在处理: video_data_overview_bottom#这个嘎子姐的星星卡点太美萌了.png
2025-11-13 11:00:39.798 | INFO     | __main__:process_images:203 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\这个嘎子姐的星星卡点太美萌了.json
2025-11-13 11:00:39.798 | INFO     | __main__:process_images:239 - 处理图片: video_data_overview_top#这个嘎子姐的星星卡点太美萌了.png, 日期: images, 设备: 20251112
2025-11-13 11:00:39.926 | INFO     | __main__:process_images:286 - 临时文件保存完成，大小: 52596 bytes
2025-11-13 11:00:39.926 | INFO     | __main__:process_images:299 - 正在处理: video_data_overview_top#这个嘎子姐的星星卡点太美萌了.png
2025-11-13 11:00:40.058 | WARNING  | __main__:process_images:352 - video_data_overview_top#这个嘎子姐的星星卡点太美萌了.png：识别到的数据个数不匹配，可能是截图位置发生变化或者截图不完整，可能需要重新制作蒙版
2025-11-13 11:00:40.058 | INFO     | __main__:process_images:203 - 处理文件: D:\PycharmProjects\XHS-OCR\images\20251112\这个嘎子姐的星星卡点太美萌了.json
2025-11-13 11:00:40.059 | INFO     | __main__:process_images:239 - 处理图片: video_traffic_analysis#这个嘎子姐的星星卡点太美萌了.png, 日期: images, 设备: 20251112
2025-11-13 11:00:40.216 | INFO     | __main__:process_images:286 - 临时文件保存完成，大小: 138762 bytes
2025-11-13 11:00:40.216 | INFO     | __main__:process_images:299 - 正在处理: video_traffic_analysis#这个嘎子姐的星星卡点太美萌了.png
